EXPOCODE,Cruise_ID,Station_ID,Cast_number,Niskin_ID,Year_UTC,Month_UTC,Day_UTC,Time_UTC,Latitude,Longitude,CTDPRES,Depth,CTDTEMP_ITS90,CTDSAL_PSS78,DIC,DIC_flag,TA,TA_flag,Silicate,Silicate_flag,Phosphate,Phosphate_flag,Nitrate,Nitrate_flag,Nitrite,Nitrite_flag,Nitrate_and_Nitrite,Nitrate_and_Nitrite_flag,Ammonium,Ammonium_flag,pH_initial_talk
06SN20201204,SO279,9,1,10,2020,12,27,07:51:00,35.00055555555556,-21.26,1525.847317174617,1509.0742952257715,6.515299432056475,35.437049928351584,2178.266891355683,2.0,2319.2847129106094,2.0,15.547708190892994,2.0,1.114943971993708,2.5,16.954568316674894,3.0,0.0156209313063916,2.0,16.970189247981285,2.0,0.2372428942158239,2.0,7.82518625551034
06SN20201204,SO279,9,1,11,2020,12,27,07:51:00,35.00055555555556,-21.26,879.0910020057678,870.8801603359643,10.108893236805802,35.7731609439638,2199.0292340966125,2.0,2361.4146271751915,2.0,10.598115869117493,2.0,1.1053938314400038,2.0,17.997178067113914,2.0,0.0122008149165562,2.0,18.009378882030475,2.0,0.1942369734715768,2.0,7.849108546534579
06SN20201204,SO279,9,1,12,2020,12,27,07:51:00,35.00055555555556,-21.26,636.265864464695,630.6848380156907,10.938370279676048,35.60038127689185,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
06SN20201204,SO279,9,1,13,2020,12,27,07:51:00,35.00055555555556,-21.26,387.0594864517764,383.894169256454,12.681130152818792,35.71605773725442,2168.4303926859293,2.0,2335.9600761393244,2.0,5.272927175548874,2.0,0.7647794228142435,2.0,13.1359528813308,3.0,0.0146415971183326,2.0,13.150594478449133,2.0,0.2342655538933228,2.0,7.8730495087904036
06SN20201204,SO279,9,1,14,2020,12,27,07:51:00,35.00055555555556,-21.26,225.67382652671725,223.9147314885493,14.446322194656467,35.946384246183186,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
06SN20201204,SO279,9,1,15,2020,12,27,07:51:00,35.00055555555556,-21.26,153.25516279069768,152.09206976744187,15.475517441860465,36.094472093023256,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
06SN20201204,SO279,9,1,16,2020,12,27,07:51:00,35.00055555555556,-21.26,122.00220552147256,121.08413019768236,16.42409677914113,36.235891274710326,2139.8720239871145,2.0,2361.4060944637704,2.0,1.5953197825057228,2.0,0.2668623611714465,2.0,5.089411611957095,2.0,0.0214660765841748,2.0,5.11087768854127,2.0,0.2034398621727481,2.0,7.98348781811133
06SN20201204,SO279,9,1,17,2020,12,27,07:51:00,35.00055555555556,-21.26,86.06907966011669,85.429745087626,18.01576019649495,36.51670385023896,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
06SN20201204,SO279,9,1,18,2020,12,27,07:51:00,35.00055555555556,-21.26,77.67699999999999,77.10162499999998,18.064341250000005,36.52956,2116.069400496947,2.0,2388.9403906840757,2.0,0.6272584448368566,2.0,0.0078041486138333,2.0,0.157546250141761,2.0,0.0248757237065938,2.0,0.1824219738483548,2.0,0.3053373145162303,2.0,8.059525118827427
06SN20201204,SO279,9,1,19,2020,12,27,07:51:00,35.00055555555556,-21.26,65.63468126148217,65.15016258420098,18.078528107777142,36.5279699632583,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
06SN20201204,SO279,9,1,20,2020,12,27,07:51:00,35.00055555555556,-21.26,52.76179487179488,52.37407692307691,18.07892051282051,36.52283205128205,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
06SN20201204,SO279,9,1,21,2020,12,27,07:51:00,35.00055555555556,-21.26,39.194966017405775,38.90805346042288,18.07793207625356,36.51887550766692,2113.770129443459,2.0,2392.006365691524,2.0,0.6272634079039778,2.0,0.0004877631476702,2.0,0.0858463139899689,2.0,0.0121940786917568,2.0,0.0980403926817258,2.0,0.2126647323842413,2.0,8.063921134318514
06SN20201204,SO279,9,1,22,2020,12,27,07:51:00,35.00055555555556,-21.26,27.357260869565213,27.157913043478263,18.074566304347822,36.51512826086957,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
06SN20201204,SO279,9,1,23,2020,12,27,07:51:00,35.00055555555556,-21.26,18.83232184750731,18.69541055718479,18.073301301319653,36.51166924486832,2116.032954810406,2.0,2389.953979839656,2.0,0.616048143056614,2.0,0.0087797835114956,2.0,0.0990164473796457,2.0,0.0190228642749072,2.0,0.1180393116545531,2.0,0.2209578850393081,2.0,8.062567738989907
06SN20201204,SO279,9,1,24,2020,12,27,07:51:00,35.00055555555556,-21.26,12.730888157894745,12.638559210526324,18.06843125,36.50912993421051,2114.357964571879,2.0,2389.1039215677342,2.0,0.6272679348744384,2.0,0.0107308666930308,2.0,0.1112108002732285,2.0,0.0190229000467364,2.0,0.130233700319965,2.0,0.2233971338821872,2.0,8.058007135261867
